Group,Channels_1,Channels_2,Layer,Start,End,Duration
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,208534,208588,54
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,208607,208636,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,208673,208703,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,208710,208772,62
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,208843,208891,48
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,208900,208961,61
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,208962,208997,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,209023,209072,49
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,209115,209151,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,209153,209183,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,209219,209263,44
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,209298,209331,33
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,209358,209495,137
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,209496,209644,148
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,209645,209678,33
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,209683,209739,56
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,209782,209833,51
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,209851,209890,39
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,209921,209986,65
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,210019,210047,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,210055,210145,90
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,210152,211112,960
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,211115,211154,39
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,211232,211267,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,211300,211347,47
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,211348,211380,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,211395,211420,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,211422,211465,43
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,211591,211689,98
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,211708,211738,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,211753,211788,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,211798,211839,41
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,211856,211944,88
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,211971,212011,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,212130,212157,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,212173,212204,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,212273,212309,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,212322,212353,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,212356,212378,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,212388,212425,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,212475,212573,98
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,212580,212645,65
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,212646,212675,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,212676,212859,183
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,212868,212907,39
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,212908,212948,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,212957,212991,34
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,213013,213041,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,213095,213166,71
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,213193,213216,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,213245,213507,262
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,213508,213703,195
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,213704,213731,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,213732,213775,43
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,213777,213799,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,213821,213850,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,213948,213989,41
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,214055,214078,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,214092,214116,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,214135,214157,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,214158,214237,79
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,214242,214549,307
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,214562,217284,2722
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,217285,217315,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,217316,217701,385
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,217703,217759,56
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,217792,217838,46
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,217839,218038,199
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,218039,218132,93
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,218133,218343,210
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,218371,218475,104
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,218476,218512,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,218513,218667,154
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,218713,220081,1368
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,220082,220131,49
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,220132,220566,434
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,220567,220774,207
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,220784,220870,86
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,220872,220978,106
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,220979,222848,1869
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,222849,223566,717
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,223567,223792,225
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,223793,224139,346
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,224140,224173,33
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,224193,224294,101
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,224295,224564,269
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,224565,225537,972
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,225538,226014,476
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,226022,226065,43
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,226074,226104,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,226106,226238,132
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,226239,226318,79
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,226323,226349,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,226367,226475,108
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,226489,226516,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,226517,226546,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,226549,227048,499
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,227051,227124,73
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,227127,227596,469
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,227597,227684,87
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,227685,227839,154
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,227840,227918,78
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,227919,228652,733
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,228693,229206,513
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,229207,229682,475
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,229207,229682,475
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,229683,230590,907
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,230682,230745,63
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,230918,230954,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,231439,231570,131
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,231599,231621,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,231655,231692,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,232195,232222,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,232223,232260,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,232553,232588,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,232596,232678,82
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,232758,232795,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,232957,232984,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,233088,233111,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,233122,233201,79
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,233249,233312,63
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,233314,233378,64
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,233386,233430,44
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,233584,233609,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,233647,233678,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,233692,233722,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,233742,233772,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,233773,233895,122
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,233896,234627,731
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,234628,235341,713
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,235342,236025,683
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,236026,240811,4785
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,240812,241115,303
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,241116,245086,3970
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,245091,245113,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,245136,245179,43
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,245180,245245,65
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,245497,245523,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,245678,245732,54
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,245754,245777,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,245896,245928,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,246066,246089,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,246151,246266,115
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,246296,246324,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,246339,246405,66
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,246512,246631,119
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,246712,246741,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,246777,246817,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,246880,246907,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,246908,246951,43
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,247046,247074,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,247097,247120,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,247121,247436,315
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,247437,247538,101
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,247541,247571,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,247585,247621,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,247657,247690,33
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,247760,247787,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,247795,247832,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,247856,247888,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,247890,247912,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,247945,247979,34
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,248009,248173,164
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,248174,248200,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,248235,248286,51
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,248373,248507,134
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,248508,248582,74
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,248587,248614,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,248615,248659,44
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,248677,249775,1098
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,249776,250379,603
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,250393,250424,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,250555,250599,44
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,250700,250732,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,250862,250888,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,250942,250971,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,251021,251050,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,251087,251112,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,251113,251183,70
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,251212,251238,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,251262,251354,92
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,251398,251450,52
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,251464,251504,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,251515,251561,46
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,251586,251666,80
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,251684,251726,42
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,251740,251764,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,251807,251950,143
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,251951,252003,52
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,252004,252055,51
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,252066,252101,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,252141,252235,94
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,252243,252271,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,252274,252332,58
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,252333,252458,125
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,252459,252510,51
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,252511,252553,42
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,252579,252656,77
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,252673,252748,75
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,252801,252873,72
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,252912,252944,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,252969,252995,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,253013,253054,41
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,253121,253610,489
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,253652,253710,58
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,253711,253739,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,253763,253793,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,253810,253885,75
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,253886,257703,3817
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,257722,257778,56
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,257789,257818,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,257822,258084,262
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,258106,258750,644
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,259257,259606,349
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,259607,259648,41
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,259690,259735,45
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,259789,259816,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,259865,259893,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,259911,259948,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,260112,260153,41
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,260191,260222,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,260277,260302,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,260339,260373,34
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,260458,260483,25
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,260505,260533,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,260575,260599,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,260655,260706,51
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,260818,260888,70
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,260941,260980,39
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,260990,261013,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,261034,261070,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,261096,261118,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,261143,261299,156
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,261300,261343,43
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,261344,262529,1185
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,262530,263525,995
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,263526,263557,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,263561,263593,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,263612,263636,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,263875,263923,48
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,263974,264006,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,264070,264111,41
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,264190,264355,165
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,264437,264468,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,264504,264536,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,264548,264579,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,264648,264720,72
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,264736,264778,42
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,264779,264805,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,264877,264916,39
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,264966,264992,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,265077,265101,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,265157,265224,67
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,265225,265266,41
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,265321,265361,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,265471,265518,47
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,265520,265568,48
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,265569,265603,34
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,265663,265695,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,265724,265747,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,265780,265802,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,265815,265842,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,265865,265914,49
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,265949,265993,44
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,266010,266039,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,266083,266132,49
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,266151,266208,57
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,266209,266266,57
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,266295,266332,37
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,266385,266445,60
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,266446,266493,47
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,266508,266541,33
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,266564,266610,46
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,266639,266687,48
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,266691,266985,294
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,267051,267157,106
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,267162,267184,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,267211,267237,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,267277,267322,45
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,267323,269738,2415
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,269752,269792,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,269793,269821,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,269927,269951,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,270195,270222,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,270277,270338,61
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,270340,270362,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,270380,270418,38
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,270528,270662,134
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,270677,270704,27
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,270733,270791,58
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,270796,270825,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,271074,271123,49
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,271124,271152,28
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,271190,271221,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,271237,271272,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,271295,271325,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,271330,271371,41
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,271382,271450,68
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,271451,271532,81
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,271548,271625,77
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,271643,271673,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,271680,271703,23
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,271735,271792,57
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,271823,271894,71
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,271962,272007,45
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,272049,272170,121
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,272184,272244,60
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,272306,272347,41
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,272371,272395,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,272396,272426,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,272431,272504,73
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,272519,272554,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,272555,272696,141
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,272712,273324,612
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,273325,273381,56
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,273451,273504,53
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,273527,273553,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,273554,273597,43
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,273621,273647,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,273728,273803,75
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,273809,274081,272
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,274082,274167,85
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,274168,274192,24
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,274210,274287,77
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,274288,276373,2085
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,276388,276421,33
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,276422,276477,55
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,276478,276512,34
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,276541,276671,130
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,276684,276706,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,276807,276847,40
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,276933,276962,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,277116,277216,100
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,277249,277284,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,277315,277371,56
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,277375,277435,60
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,277457,277507,50
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,277527,277557,30
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,277584,277613,29
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,277620,277652,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,277673,277723,50
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,277790,277831,41
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,277845,277985,140
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,278000,278235,235
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,278236,278302,66
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,278303,278348,45
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,278361,278457,96
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,278500,278539,39
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,278686,278972,286
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,279010,279067,57
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,279098,279129,31
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,279138,279189,51
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,279190,279313,123
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,279314,279350,36
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,279351,279377,26
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,279458,279573,115
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,279584,279619,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,279646,279733,87
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,279756,279794,38
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,279813,279845,32
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,279858,279906,48
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,279927,279949,22
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,279950,280000,50
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,280044,280225,181
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,280236,280279,43
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,280281,280316,35
Jensen_Eisai_groupD,1,5,ts-global_detected_seizures,280377,280442,65
